Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
240.0,Master-v2,Tick,1560,1635,-75,-6,65000,65000,9939,5372561,107561,OK
240.0,BidAsk-v3,Tick,147,155,-8,8,65000,65000,370,152930,152930,OK
240.25,Arb-v2,Tick,654,754,-100,100,65000,65000,17003,234402,234402,OK
240.25,Default1,Tick,2308,2314,-6,6,65000,65000,22614,-301615,-301615,OK
240.25,Master-v2,Tick,1561,1635,-74,-6,65000,65000,9933,5307567,107567,OK
240.25,BidAsk-v3,Tick,147,155,-8,8,65000,65000,370,152930,152930,OK
240.5,Arb-v2,Tick,654,754,-100,100,65000,64900,17003,234402,224402,OK
240.5,Default1,Tick,2308,2323,-15,15,65000,64900,22731,-301732,-303232,OK
240.5,Master-v2,Tick,1570,1635,-65,-6,65000,64900,9875,4722625,108225,OK
240.5,BidAsk-v3,Tick,147,155,-8,8,65000,64900,370,152930,152130,OK
240.75,Arb-v2,Tick,654,754,-100,100,64900,64600,17003,234402,224402,OK
240.75,Default1,Tick,2318,2323,-5,5,64900,64600,22666,-304667,-305167,OK
240.75,Master-v2,Tick,1570,1645,-75,4,64900,64600,10005,4724495,130395,OK
240.75,BidAsk-v3,Tick,147,155,-8,8,64900,64600,370,152930,152130,OK
241.0,Arb-v2,Tick,654,754,-100,100,64800,64600,17003,234402,224402,OK
241.0,Default1,Tick,2318,2333,-15,15,64800,64600,22796,-303797,-305297,OK
241.0,Master-v2,Tick,1580,1645,-65,4,64800,64600,9940,4076560,129460,OK
241.0,BidAsk-v3,Tick,147,155,-8,8,64800,64600,370,152930,152130,OK
241.282,Arb-v2,Tick,654,754,-100,100,64900,64600,17003,234402,224402,OK
241.282,Default1,Tick,2328,2333,-5,5,64900,64600,22926,-305927,-306427,OK
241.282,Master-v2,Tick,1580,1655,-75,4,64900,64600,9875,4725625,131525,OK
241.282,BidAsk-v3,Tick,147,155,-8,8,64900,64600,370,152930,152130,OK
241.5,Arb-v2,Tick,654,754,-100,100,64600,64700,17003,234402,244402,OK
241.5,Default1,Tick,2328,2333,-5,5,64600,64700,22926,-305927,-305427,OK
241.5,Master-v2,Tick,1590,1655,-65,4,64600,64700,9810,4077690,137490,OK
241.5,BidAsk-v3,Tick,147,155,-8,8,64600,64700,370,152930,153730,OK
241.75,Arb-v2,Tick,654,754,-100,100,64600,64500,17003,234402,224402,OK
241.75,Default1,Tick,2328,2333,-5,5,64600,64500,22926,-305927,-306427,OK
241.75,Master-v2,Tick,1590,1655,-65,4,64600,64500,9810,4077690,136690,OK
241.75,BidAsk-v3,Tick,147,155,-8,8,64600,64500,370,152930,152130,OK
242.032,Arb-v2,Tick,654,754,-100,100,64800,64500,17003,234402,224402,OK
242.032,Default1,Tick,2328,2343,-15,15,64800,64500,23056,-304057,-305557,OK
242.032,Master-v2,Tick,1600,1655,-55,4,64800,64500,9745,3429755,134755,OK
242.032,BidAsk-v3,Tick,147,155,-8,8,64800,64500,370,152930,152130,OK
242.25,Arb-v2,Tick,654,754,-100,100,64700,64600,17003,234402,224402,OK
242.25,Default1,Tick,2338,2343,-5,5,64700,64600,22991,-306992,-307492,OK
242.25,Master-v2,Tick,1600,1665,-65,4,64700,64600,9874,4076626,129526,OK
242.25,BidAsk-v3,Tick,147,155,-8,8,64700,64600,370,152930,152130,OK
242.5,Arb-v2,Tick,654,754,-100,100,64700,64600,17003,234402,224402,OK
242.5,Default1,Tick,2338,2343,-5,5,64700,64600,22991,-306992,-307492,OK
242.5,Master-v2,Tick,1600,1665,-65,4,64700,64600,9874,4076626,129526,OK
242.5,BidAsk-v3,Tick,147,155,-8,8,64700,64600,370,152930,152130,OK
242.75,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
242.75,Default1,Tick,2348,2343,5,-5,64800,64800,23121,-308122,-308122,OK
242.75,Master-v2,Tick,1600,1675,-75,4,64800,64800,9809,4724691,123891,OK
242.75,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
243.032,Arb-v2,Tick,654,754,-100,100,64700,64800,17003,234402,244402,OK
243.032,Default1,Tick,2348,2353,-5,5,64700,64800,23250,-309251,-308751,OK
243.032,Master-v2,Tick,1610,1675,-65,4,64700,64800,9744,4077756,131456,OK
243.032,BidAsk-v3,Tick,147,155,-8,8,64700,64800,370,152930,153730,OK
243.25,Arb-v2,Tick,654,754,-100,100,64900,64800,17003,234402,224402,OK
243.25,Default1,Tick,2358,2353,5,-5,64900,64800,23380,-310381,-309881,OK
243.25,Master-v2,Tick,1610,1685,-75,4,64900,64800,9679,4726821,118521,OK
243.25,BidAsk-v3,Tick,147,155,-8,8,64900,64800,370,152930,152130,OK
243.532,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
243.532,Default1,Tick,2358,2363,-5,5,64800,64800,23510,-311511,-311511,OK
243.532,Master-v2,Tick,1620,1685,-65,4,64800,64800,9614,4078886,126086,OK
243.532,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
243.782,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
243.782,Default1,Tick,2358,2363,-5,5,64800,64800,23510,-311511,-311511,OK
243.782,Master-v2,Tick,1620,1685,-65,4,64800,64800,9614,4078886,126086,OK
243.782,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
244.032,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
244.032,Default1,Tick,2358,2363,-5,5,64800,64800,23510,-311511,-311511,OK
244.032,Master-v2,Tick,1620,1685,-65,4,64800,64800,9614,4078886,126086,OK
244.032,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
244.282,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
244.282,Default1,Tick,2358,2373,-15,15,64800,64800,23640,-311641,-311641,OK
244.282,Master-v2,Tick,1630,1685,-55,4,64800,64800,9549,3430951,126151,OK
244.282,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
244.532,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
244.532,Default1,Tick,2368,2373,-5,5,64800,64800,23770,-311771,-311771,OK
244.532,Master-v2,Tick,1630,1695,-65,4,64800,64800,9484,4079016,126216,OK
244.532,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
244.75,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
244.75,Default1,Tick,2368,2373,-5,5,64800,64800,23770,-311771,-311771,OK
244.75,Master-v2,Tick,1630,1695,-65,4,64800,64800,9484,4079016,126216,OK
244.75,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
245.032,Arb-v2,Tick,654,754,-100,100,64700,64800,17003,234402,244402,OK
245.032,Default1,Tick,2377,2373,4,-4,64700,64800,23712,-313513,-313913,OK
245.032,Master-v2,Tick,1630,1695,-65,4,64700,64800,9484,4079016,132716,OK
245.032,BidAsk-v3,Tick,147,155,-8,8,64700,64800,370,152930,153730,OK
245.25,Arb-v2,Tick,654,754,-100,100,64700,64800,17003,234402,244402,OK
245.25,Default1,Tick,2377,2373,4,-4,64700,64800,23712,-313513,-313913,OK
245.25,Master-v2,Tick,1630,1695,-65,4,64700,64800,9484,4079016,132716,OK
245.25,BidAsk-v3,Tick,147,155,-8,8,64700,64800,370,152930,153730,OK
245.532,Arb-v2,Tick,654,754,-100,100,64800,64800,17003,234402,234402,OK
245.532,Default1,Tick,2377,2383,-6,6,64800,64800,23647,-314448,-314448,OK
245.532,Master-v2,Tick,1630,1695,-65,4,64800,64800,9484,4079016,126216,OK
245.532,BidAsk-v3,Tick,147,155,-8,8,64800,64800,370,152930,152930,OK
245.782,Arb-v2,Tick,654,754,-100,100,65100,64800,17003,234402,224402,OK
245.782,Default1,Tick,2387,2393,-6,6,65100,64800,23517,-312318,-312918,OK
245.782,Master-v2,Tick,1640,1705,-65,4,65100,64800,9354,4083146,123846,OK
245.782,BidAsk-v3,Tick,157,155,2,8,65100,64800,306,-492006,156194,OK
246.0,Arb-v2,Tick,654,754,-100,100,65100,65200,17003,234402,244402,OK
246.0,Default1,Tick,2387,2393,-6,6,65100,65200,23517,-312318,-311718,OK
246.0,Master-v2,Tick,1640,1705,-65,4,65100,65200,9354,4083146,112446,OK
246.0,BidAsk-v3,Tick,157,155,2,8,65100,65200,306,-492006,159794,OK
246.282,Arb-v2,Tick,750,754,-4,4,65400,65200,18254,227551,227151,OK
246.282,Default1,Tick,2397,2403,-6,6,65400,65200,23583,-319384,-319984,OK
246.282,Master-v2,Tick,1640,1715,-75,4,65400,65200,9289,4734211,97511,OK
246.282,BidAsk-v3,Tick,157,165,-8,8,65400,65200,241,159059,158259,OK
246.532,Arb-v2,Tick,750,764,-14,14,65300,65100,18385,228420,227020,OK
246.532,Default1,Tick,2397,2403,-6,6,65300,65100,23583,-319384,-319984,OK
246.532,Master-v2,Tick,1650,1715,-65,4,65300,65100,9224,4081276,103676,OK
246.532,BidAsk-v3,Tick,157,165,-8,8,65300,65100,241,159059,158259,OK
246.782,Arb-v2,Tick,750,764,-14,14,65200,65100,18385,228420,227020,OK
246.782,Default1,Tick,2407,2403,4,-4,65200,65100,23713,-320514,-320114,OK
246.782,Master-v2,Tick,1650,1725,-75,4,65200,65100,9159,4733341,103741,OK
246.782,BidAsk-v3,Tick,157,165,-8,8,65200,65100,241,159059,158259,OK
247.032,Arb-v2,Tick,770,764,6,-6,65400,65500,18646,230159,229559,OK
247.032,Default1,Tick,2410,2413,-3,3,65400,65500,23687,-322488,-322188,OK
247.032,Master-v2,Tick,1650,1735,-85,4,65400,65500,9094,5386406,89406,OK
247.032,BidAsk-v3,Tick,157,165,-8,8,65400,65500,241,159059,159859,OK
247.282,Arb-v2,Tick,770,764,6,-6,65400,65500,18646,230159,229559,OK
247.282,Default1,Tick,2410,2413,-3,3,65400,65500,23687,-322488,-322188,OK
247.282,Master-v2,Tick,1650,1735,-85,4,65400,65500,9094,5386406,89406,OK
247.282,BidAsk-v3,Tick,157,165,-8,8,65400,65500,241,159059,159859,OK
247.532,Arb-v2,Tick,770,784,-14,14,65500,65200,18908,233897,232497,OK
247.532,Default1,Tick,2420,2413,7,-7,65500,65200,23621,-325422,-324722,OK
247.532,Master-v2,Tick,1660,1735,-75,4,65500,65200,9028,4731472,94772,OK
247.532,BidAsk-v3,Tick,157,165,-8,8,65500,65200,241,159059,158259,OK
247.782,Arb-v2,Tick,770,784,-14,14,64700,65200,18908,233897,235297,OK
247.782,Default1,Tick,2430,2413,17,-17,64700,65200,23556,-325357,-327057,OK
247.782,Master-v2,Tick,1670,1735,-65,4,64700,65200,8963,4079537,108837,OK
247.782,BidAsk-v3,Tick,167,165,2,8,64700,65200,176,-490876,160924,OK
248.032,Arb-v2,Tick,770,784,-14,14,65200,65300,18908,233897,235297,OK
248.032,Default1,Tick,2430,2423,7,-7,65200,65300,23491,-327292,-327992,OK
248.032,Master-v2,Tick,1680,1735,-55,4,65200,65300,9093,3427407,102607,OK
248.032,BidAsk-v3,Tick,167,165,2,8,65200,65300,176,-490876,161924,OK
248.282,Arb-v2,Tick,770,784,-14,14,65200,65300,18908,233897,235297,OK
248.282,Default1,Tick,2430,2423,7,-7,65200,65300,23491,-327292,-327992,OK
248.282,Master-v2,Tick,1680,1735,-55,4,65200,65300,9093,3427407,102607,OK
248.282,BidAsk-v3,Tick,167,165,2,8,65200,65300,176,-490876,161924,OK
248.532,Arb-v2,Tick,770,784,-14,14,65300,65300,18908,233897,233897,OK
248.532,Default1,Tick,2430,2433,-3,3,65300,65300,23622,-327423,-327423,OK
248.532,Master-v2,Tick,1690,1735,-45,4,65300,65300,9028,2774472,97172,OK
248.532,BidAsk-v3,Tick,167,165,2,8,65300,65300,176,-490876,162124,OK
248.75,Arb-v2,Tick,770,784,-14,14,65100,65300,18908,233897,235297,OK
248.75,Default1,Tick,2440,2433,7,-7,65100,65300,23753,-328554,-329254,OK
248.75,Master-v2,Tick,1700,1745,-45,4,65100,65300,8898,2775602,102802,OK
248.75,BidAsk-v3,Tick,177,165,12,-2,65100,65300,111,-488811,162989,OK
249.032,Arb-v2,Tick,770,784,-14,14,64800,65300,18908,233897,235297,OK
249.032,Default1,Tick,2450,2433,17,-17,64800,65300,23688,-327489,-329189,OK
249.032,Master-v2,Tick,1710,1745,-35,4,64800,65300,8833,2122667,101867,OK
249.032,BidAsk-v3,Tick,177,165,12,-2,64800,65300,111,-488811,162989,OK
249.282,Arb-v2,Tick,790,784,6,-6,65500,65500,19170,233635,233635,OK
249.282,Default1,Tick,2450,2443,7,-7,65500,65500,23623,-329424,-329424,OK
249.282,Master-v2,Tick,1720,1755,-35,4,65500,65500,8899,2121601,91101,OK
249.282,BidAsk-v3,Tick,177,175,2,-2,65500,65500,45,166255,166255,OK
249.532,Arb-v2,Tick,790,784,6,-6,65600,65500,19170,233635,234235,OK
249.532,Default1,Tick,2450,2443,7,-7,65600,65500,23623,-329424,-328724,OK
249.532,Master-v2,Tick,1730,1755,-25,4,65600,65500,9030,1465470,87470,OK
249.532,BidAsk-v3,Tick,177,175,2,-2,65600,65500,45,166255,166455,OK
249.782,Arb-v2,Tick,790,784,6,-6,65600,65400,19170,233635,234235,OK
249.782,Default1,Tick,2450,2443,7,-7,65600,65400,23623,-329424,-328724,OK
249.782,Master-v2,Tick,1730,1755,-25,4,65600,65400,9030,1465470,89570,OK
249.782,BidAsk-v3,Tick,177,175,2,-2,65600,65400,45,166255,166455,OK
250.0,Arb-v2,Tick,790,784,6,-6,65600,65400,19170,233635,234235,OK
250.0,Default1,Tick,2450,2443,7,-7,65600,65400,23623,-329424,-328724,OK
250.0,Master-v2,Tick,1730,1755,-25,4,65600,65400,9030,1465470,89570,OK
250.0,BidAsk-v3,Tick,177,175,2,-2,65600,65400,45,166255,166455,OK
250.282,Arb-v2,Tick,790,784,6,-6,65500,65400,19170,233635,234235,OK
250.282,Default1,Tick,2450,2453,-3,3,65500,65400,23557,-330358,-330658,OK
250.282,Master-v2,Tick,1740,1755,-15,4,65500,65400,9161,810339,89439,OK
250.282,BidAsk-v3,Tick,177,175,2,-2,65500,65400,45,166255,166455,OK
250.532,Arb-v2,Tick,790,784,6,-6,65600,65400,19170,233635,234235,OK
250.532,Default1,Tick,2460,2453,7,-7,65600,65400,23688,-331489,-330789,OK
250.532,Master-v2,Tick,1740,1755,-15,4,65600,65400,9161,810339,89439,OK
250.532,BidAsk-v3,Tick,177,175,2,-2,65600,65400,45,166255,166455,OK
250.782,Arb-v2,Tick,790,784,6,-6,65600,65400,19170,233635,234235,OK
250.782,Default1,Tick,2460,2453,7,-7,65600,65400,23688,-331489,-330789,OK
250.782,Master-v2,Tick,1740,1755,-15,4,65600,65400,9161,810339,89439,OK
250.782,BidAsk-v3,Tick,177,175,2,-2,65600,65400,45,166255,166455,OK
251.032,Arb-v2,Tick,790,784,6,-6,65600,65400,19170,233635,234235,OK
251.032,Default1,Tick,2470,2453,17,-17,65600,65400,23819,-331620,-329920,OK
251.032,Master-v2,Tick,1743,1755,-12,4,65600,65400,9200,613500,89100,OK
251.032,BidAsk-v3,Tick,177,175,2,-2,65600,65400,45,166255,166455,OK
251.282,Arb-v2,Tick,790,791,-1,1,65500,65500,19262,234243,234243,OK
251.282,Default1,Tick,2470,2463,7,-7,65500,65500,23753,-332554,-332554,OK
251.282,Master-v2,Tick,1760,1755,5,4,65500,65500,9285,-501485,88015,OK
251.282,BidAsk-v3,Tick,177,175,2,-2,65500,65500,45,166255,166255,OK
251.532,Arb-v2,Tick,790,791,-1,1,65500,65500,19262,234243,234243,OK
251.532,Default1,Tick,2470,2463,7,-7,65500,65500,23753,-332554,-332554,OK
251.532,Master-v2,Tick,1760,1755,5,4,65500,65500,9285,-501485,88015,OK
251.532,BidAsk-v3,Tick,177,175,2,-2,65500,65500,45,166255,166255,OK
251.782,Arb-v2,Tick,790,791,-1,1,65600,65500,19262,234243,234143,OK
251.782,Default1,Tick,2480,2463,17,-17,65600,65500,23884,-332685,-330985,OK
251.782,Master-v2,Tick,1760,1765,-5,4,65600,65500,9219,154581,88581,OK
251.782,BidAsk-v3,Tick,177,175,2,-2,65600,65500,45,166255,166455,OK
252.032,Arb-v2,Tick,790,791,-1,1,65800,65600,19262,234243,234143,OK
252.032,Default1,Tick,2480,2473,7,-7,65800,65600,24015,-331816,-331116,OK
252.032,Master-v2,Tick,1770,1765,5,4,65800,65600,9153,-501353,89547,OK
252.032,BidAsk-v3,Tick,177,175,2,-2,65800,65600,45,166255,166455,OK
252.282,Arb-v2,Tick,790,801,-11,11,65400,65600,19393,234112,235212,OK
252.282,Default1,Tick,2490,2483,7,-7,65400,65600,24080,-334881,-335581,OK
252.282,Master-v2,Tick,1770,1765,5,4,65400,65600,9153,-501353,88547,OK
252.282,BidAsk-v3,Tick,187,175,12,-2,65400,65600,-20,-487680,167120,OK
252.5,Arb-v2,Tick,790,801,-11,11,65400,65600,19393,234112,235212,OK
252.5,Default1,Tick,2490,2483,7,-7,65400,65600,24080,-334881,-335581,OK
252.5,Master-v2,Tick,1770,1765,5,4,65400,65600,9153,-501353,88547,OK
252.5,BidAsk-v3,Tick,187,175,12,-2,65400,65600,-20,-487680,167120,OK
252.75,Arb-v2,Tick,810,801,9,-9,65500,65600,19655,237850,236950,OK
252.75,Default1,Tick,2490,2493,-3,3,65500,65600,24014,-337815,-337515,OK
252.75,Master-v2,Tick,1770,1775,-5,4,65500,65600,9087,153713,88613,OK
252.75,BidAsk-v3,Tick,187,175,12,-2,65500,65600,-20,-487680,167120,OK
253.032,Arb-v2,Tick,810,801,9,-9,65700,65600,19655,237850,238750,OK
253.032,Default1,Tick,2500,2493,7,-7,65700,65600,24145,-337946,-337246,OK
253.032,Master-v2,Tick,1770,1785,-15,4,65700,65600,9021,810779,87679,OK
253.032,BidAsk-v3,Tick,187,175,12,-2,65700,65600,-20,-487680,169520,OK
253.25,Arb-v2,Tick,810,801,9,-9,65800,65600,19655,237850,238750,OK
253.25,Default1,Tick,2510,2493,17,-17,65800,65600,24277,-338078,-336378,OK
253.25,Master-v2,Tick,1780,1785,-5,4,65800,65600,9153,152647,86547,OK
253.25,BidAsk-v3,Tick,187,175,12,-2,65800,65600,-20,-487680,169520,OK
253.532,Arb-v2,Tick,810,801,9,-9,65800,65600,19655,237850,238750,OK
253.532,Default1,Tick,2510,2493,17,-17,65800,65600,24277,-338078,-336378,OK
253.532,Master-v2,Tick,1790,1785,5,4,65800,65600,9285,-505485,85415,OK
253.532,BidAsk-v3,Tick,187,175,12,-2,65800,65600,-20,-487680,169520,OK
253.782,Arb-v2,Tick,843,801,42,-42,65900,65900,20089,240716,240716,OK
253.782,Default1,Tick,2510,2503,7,-7,65900,65900,24211,-340012,-340012,OK
253.782,Master-v2,Tick,1800,1785,15,4,65900,65900,9417,-1164617,87483,OK
253.782,BidAsk-v3,Tick,187,175,12,-2,65900,65900,-20,-487680,171320,OK
254.0,Arb-v2,Tick,843,801,42,-42,65900,65900,20089,240716,240716,OK
254.0,Default1,Tick,2510,2503,7,-7,65900,65900,24211,-340012,-340012,OK
254.0,Master-v2,Tick,1800,1785,15,4,65900,65900,9417,-1164617,87483,OK
254.0,BidAsk-v3,Tick,187,175,12,-2,65900,65900,-20,-487680,171320,OK
254.282,Arb-v2,Tick,843,801,42,-42,65700,65900,20089,240716,236516,OK
254.282,Default1,Tick,2510,2513,-3,3,65700,65900,24342,-338143,-337843,OK
254.282,Master-v2,Tick,1810,1785,25,4,65700,65900,9351,-1821551,87049,OK
254.282,BidAsk-v3,Tick,187,175,12,-2,65700,65900,-20,-487680,170120,OK
254.532,Arb-v2,Tick,853,801,52,-52,65700,65700,20220,241585,241585,OK
254.532,Default1,Tick,2520,2513,7,-7,65700,65700,24473,-339274,-339274,OK
254.532,Master-v2,Tick,1810,1795,15,4,65700,65700,9285,-1166485,81815,OK
254.532,BidAsk-v3,Tick,187,185,2,-2,65700,65700,-86,169386,169386,OK
254.782,Arb-v2,Tick,853,801,52,-52,65700,65700,20220,241585,241585,OK
254.782,Default1,Tick,2520,2514,6,-6,65700,65700,24466,-339167,-339167,OK
254.782,Master-v2,Tick,1810,1805,5,4,65700,65700,9219,-509419,81881,OK
254.782,BidAsk-v3,Tick,187,185,2,-2,65700,65700,-86,169386,169386,OK
255.032,Arb-v2,Tick,853,801,52,-52,65600,65700,20220,241585,236385,OK
255.032,Default1,Tick,2520,2524,-4,4,65600,65700,24597,-339298,-338898,OK
255.032,Master-v2,Tick,1820,1805,15,4,65600,65700,9153,-1165353,81447,OK
255.032,BidAsk-v3,Tick,187,185,2,-2,65600,65700,-86,169386,169186,OK
255.25,Arb-v2,Tick,853,801,52,-52,65600,65700,20220,241585,236385,OK
255.25,Default1,Tick,2530,2524,6,-6,65600,65700,24728,-340429,-341029,OK
255.25,Master-v2,Tick,1820,1815,5,4,65600,65700,9087,-509287,81513,OK
255.25,BidAsk-v3,Tick,187,185,2,-2,65600,65700,-86,169386,169186,OK
255.532,Arb-v2,Tick,853,801,52,-52,65500,65700,20220,241585,236385,OK
255.532,Default1,Tick,2540,2534,6,-6,65500,65700,24793,-339494,-340094,OK
255.532,Master-v2,Tick,1834,1815,19,4,65500,65700,8995,-1427195,82005,OK
255.532,BidAsk-v3,Tick,187,185,2,-2,65500,65700,-86,169386,169186,OK
255.75,Arb-v2,Tick,853,801,52,-52,65500,65700,20220,241585,236385,OK
255.75,Default1,Tick,2540,2534,6,-6,65500,65700,24793,-339494,-340094,OK
255.75,Master-v2,Tick,1834,1815,19,4,65500,65700,8995,-1427195,82005,OK
255.75,BidAsk-v3,Tick,187,185,2,-2,65500,65700,-86,169386,169186,OK
256.0,Arb-v2,Tick,853,801,52,-52,65600,65700,20220,241585,236385,OK
256.0,Default1,Tick,2550,2534,16,-16,65600,65700,24924,-339625,-341225,OK
256.0,Master-v2,Tick,1834,1825,9,4,65600,65700,8929,-771129,82071,OK
256.0,BidAsk-v3,Tick,187,185,2,-2,65600,65700,-86,169386,169186,OK
256.282,Arb-v2,Tick,853,801,52,-52,65300,65700,20220,241585,236385,OK
256.282,Default1,Tick,2560,2544,16,-16,65300,65700,24990,-338691,-340291,OK
256.282,Master-v2,Tick,1854,1825,29,4,65300,65700,8797,-2081997,83203,OK
256.282,BidAsk-v3,Tick,197,185,12,-2,65300,65700,-151,-483549,172251,OK
256.5,Arb-v2,Tick,867,801,66,-66,65500,65700,20403,247002,240402,OK
256.5,Default1,Tick,2560,2554,6,-6,65500,65700,24924,-340625,-341225,OK
256.5,Master-v2,Tick,1864,1825,39,4,65500,65700,8928,-2737128,84072,OK
256.5,BidAsk-v3,Tick,197,185,12,-2,65500,65700,-151,-483549,172251,OK
256.782,Arb-v2,Tick,867,801,66,-66,65900,65700,20403,247002,253602,OK
256.782,Default1,Tick,2570,2564,6,-6,65900,65700,24989,-341690,-341090,OK
256.782,Master-v2,Tick,1864,1845,19,4,65900,65700,8796,-1423996,89004,OK
256.782,BidAsk-v3,Tick,197,185,12,-2,65900,65700,-151,-483549,174651,OK
257.0,Arb-v2,Tick,867,801,66,-66,65800,65700,20403,247002,253602,OK
257.0,Default1,Tick,2570,2564,6,-6,65800,65700,24989,-341690,-341090,OK
257.0,Master-v2,Tick,1864,1855,9,4,65800,65700,8730,-765930,89070,OK
257.0,BidAsk-v3,Tick,197,185,12,-2,65800,65700,-151,-483549,174651,OK
257.282,Arb-v2,Tick,867,801,66,-66,65900,65800,20403,247002,253602,OK
257.282,Default1,Tick,2580,2564,16,-16,65900,65800,25121,-342822,-341222,OK
257.282,Master-v2,Tick,1874,1855,19,4,65900,65800,8862,-1425062,90238,OK
257.282,BidAsk-v3,Tick,197,185,12,-2,65900,65800,-151,-483549,175651,OK
257.532,Arb-v2,Tick,867,801,66,-66,65700,65800,20403,247002,240402,OK
257.532,Default1,Tick,2580,2574,6,-6,65700,65800,25252,-342953,-343553,OK
257.532,Master-v2,Tick,1874,1855,19,4,65700,65800,8862,-1425062,86438,OK
257.532,BidAsk-v3,Tick,197,185,12,-2,65700,65800,-151,-483549,173251,OK
257.782,Arb-v2,Tick,867,801,66,-66,65700,65800,20403,247002,240402,OK
257.782,Default1,Tick,2580,2574,6,-6,65700,65800,25252,-342953,-343553,OK
257.782,Master-v2,Tick,1874,1855,19,4,65700,65800,8862,-1425062,86438,OK
257.782,BidAsk-v3,Tick,197,185,12,-2,65700,65800,-151,-483549,173251,OK
258.0,Arb-v2,Tick,867,830,37,-37,65700,65800,20784,243721,240021,OK
258.0,Default1,Tick,2590,2574,16,-16,65700,65800,25186,-342887,-344487,OK
258.0,Master-v2,Tick,1884,1855,29,4,65700,65800,8796,-2081996,86504,OK
258.0,BidAsk-v3,Tick,197,185,12,-2,65700,65800,-151,-483549,173251,OK
258.282,Arb-v2,Tick,887,830,57,-57,65800,65800,21046,245459,245459,OK
258.282,Default1,Tick,2590,2584,6,-6,65800,65800,25120,-344821,-344821,OK
258.282,Master-v2,Tick,1894,1865,29,4,65800,65800,8862,-2084062,87338,OK
258.282,BidAsk-v3,Tick,197,195,2,-2,65800,65800,-217,174517,174517,OK
258.532,Arb-v2,Tick,897,830,67,-67,65900,65800,21178,245327,252027,OK
258.532,Default1,Tick,2600,2594,6,-6,65900,65800,25186,-346887,-346287,OK
258.532,Master-v2,Tick,1904,1865,39,4,65900,65800,8994,-2743194,90106,OK
258.532,BidAsk-v3,Tick,197,195,2,-2,65900,65800,-217,174517,174717,OK
258.782,Arb-v2,Tick,897,830,67,-67,65900,65800,21178,245327,252027,OK
258.782,Default1,Tick,2600,2594,6,-6,65900,65800,25186,-346887,-346287,OK
258.782,Master-v2,Tick,1904,1865,39,4,65900,65800,8994,-2743194,90106,OK
258.782,BidAsk-v3,Tick,197,195,2,-2,65900,65800,-217,174517,174717,OK
259.0,Arb-v2,Tick,897,830,67,-67,65800,65800,21178,245327,245327,OK
259.0,Default1,Tick,2610,2604,6,-6,65800,65800,25252,-347953,-347953,OK
259.0,Master-v2,Tick,1904,1875,29,4,65800,65800,9126,-2085326,86074,OK
259.0,BidAsk-v3,Tick,197,195,2,-2,65800,65800,-217,174517,174517,OK
259.282,Arb-v2,Tick,897,830,67,-67,65800,65800,21178,245327,245327,OK
259.282,Default1,Tick,2610,2604,6,-6,65800,65800,25252,-347953,-347953,OK
259.282,Master-v2,Tick,1904,1875,29,4,65800,65800,9126,-2085326,86074,OK
259.282,BidAsk-v3,Tick,197,195,2,-2,65800,65800,-217,174517,174517,OK
259.5,Arb-v2,Tick,897,830,67,-67,66000,65800,21178,245327,252027,OK
259.5,Default1,Tick,2610,2614,-4,4,66000,65800,25186,-347887,-348287,OK
259.5,Master-v2,Tick,1904,1885,19,4,66000,65800,9060,-1427260,88040,OK
259.5,BidAsk-v3,Tick,197,195,2,-2,66000,65800,-217,174517,174717,OK
259.782,Arb-v2,Tick,897,830,67,-67,65800,65800,21178,245327,245327,OK
259.782,Default1,Tick,2620,2614,6,-6,65800,65800,25120,-349821,-349821,OK
259.782,Master-v2,Tick,1904,1895,9,4,65800,65800,9192,-769392,86008,OK
259.782,BidAsk-v3,Tick,197,195,2,-2,65800,65800,-217,174517,174517,OK
260.0,Arb-v2,Tick,897,830,67,-67,65700,65800,21178,245327,238627,OK
260.0,Default1,Tick,2620,2624,-4,4,65700,65800,25251,-349952,-349552,OK
260.0,Master-v2,Tick,1914,1895,19,4,65700,65800,9126,-1426326,85174,OK
260.0,BidAsk-v3,Tick,197,195,2,-2,65700,65800,-217,174517,174317,OK
