Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
615.001867,Arb-v2,Tick,2989,3089,-100,100,64100,63500,77595,859905,849905,OK
615.001867,BidAsk-v1,Tick,4182,4275,-93,83,64100,63500,54491,954509,310209,OK
615.001867,Master-v1,Tick,4351,4443,-92,92,64100,63500,11821,-77299,-86499,OK
615.261561,Arb-v2,Tick,2989,3089,-100,100,64100,63400,77595,859905,849905,OK
615.261561,BidAsk-v1,Tick,4182,4275,-93,83,64100,63400,54491,954509,311209,OK
615.261561,Master-v1,Tick,4351,4443,-92,92,64100,63400,11821,-77299,-86499,OK
615.502242,Arb-v2,Tick,2989,3089,-100,100,63900,63300,77595,859905,849905,OK
615.502242,BidAsk-v1,Tick,4182,4275,-93,83,63900,63300,54491,954509,312209,OK
615.502242,Master-v1,Tick,4351,4443,-92,92,63900,63300,11821,-77299,-86499,OK
615.750026,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
615.750026,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
615.750026,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
616.000025,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
616.000025,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
616.000025,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
616.254908,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
616.254908,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
616.254908,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
616.500102,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
616.500102,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
616.500102,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
616.767549,Arb-v2,Tick,2989,3089,-100,100,63800,63200,77595,859905,849905,OK
616.767549,BidAsk-v1,Tick,4182,4275,-93,83,63800,63200,54491,954509,313209,OK
616.767549,Master-v1,Tick,4351,4443,-92,92,63800,63200,11821,-77299,-86499,OK
617.002476,Arb-v2,Tick,2989,3089,-100,100,63800,63200,77595,859905,849905,OK
617.002476,BidAsk-v1,Tick,4182,4275,-93,83,63800,63200,54491,954509,313209,OK
617.002476,Master-v1,Tick,4351,4443,-92,92,63800,63200,11821,-77299,-86499,OK
617.250034,Arb-v2,Tick,2989,3089,-100,100,63800,63200,77595,859905,849905,OK
617.250034,BidAsk-v1,Tick,4182,4275,-93,83,63800,63200,54491,954509,313209,OK
617.250034,Master-v1,Tick,4351,4443,-92,92,63800,63200,11821,-77299,-86499,OK
617.502039,Arb-v2,Tick,2989,3089,-100,100,63800,63200,77595,859905,849905,OK
617.502039,BidAsk-v1,Tick,4182,4275,-93,83,63800,63200,54491,954509,313209,OK
617.502039,Master-v1,Tick,4351,4443,-92,92,63800,63200,11821,-77299,-86499,OK
617.75003,Arb-v2,Tick,2989,3089,-100,100,63800,63200,77595,859905,849905,OK
617.75003,BidAsk-v1,Tick,4182,4275,-93,83,63800,63200,54491,954509,313209,OK
617.75003,Master-v1,Tick,4351,4443,-92,92,63800,63200,11821,-77299,-86499,OK
618.000783,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
618.000783,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
618.000783,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
618.252369,Arb-v2,Tick,2989,3089,-100,100,63800,63300,77595,859905,849905,OK
618.252369,BidAsk-v1,Tick,4182,4275,-93,83,63800,63300,54491,954509,312209,OK
618.252369,Master-v1,Tick,4351,4443,-92,92,63800,63300,11821,-77299,-86499,OK
618.501474,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
618.501474,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
618.501474,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
618.750246,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
618.750246,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
618.750246,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
619.000251,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
619.000251,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
619.000251,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
619.25009,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
619.25009,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
619.25009,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
619.501512,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
619.501512,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
619.501512,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
619.752362,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
619.752362,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
619.752362,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
620.00003,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
620.00003,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
620.00003,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
620.253191,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
620.253191,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
620.253191,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
620.500183,Arb-v2,Tick,2989,3089,-100,100,63600,63300,77595,859905,849905,OK
620.500183,BidAsk-v1,Tick,4182,4275,-93,83,63600,63300,54491,954509,312209,OK
620.500183,Master-v1,Tick,4351,4443,-92,92,63600,63300,11821,-77299,-86499,OK
620.750758,Arb-v2,Tick,2989,3089,-100,100,63500,63000,77595,859905,849905,OK
620.750758,BidAsk-v1,Tick,4182,4275,-93,83,63500,63000,54491,954509,315209,OK
620.750758,Master-v1,Tick,4351,4443,-92,92,63500,63000,11821,-77299,-86499,OK
621.000432,Arb-v2,Tick,2989,3089,-100,100,63500,62900,77595,859905,849905,OK
621.000432,BidAsk-v1,Tick,4182,4275,-93,83,63500,62900,54491,954509,316209,OK
621.000432,Master-v1,Tick,4351,4443,-92,92,63500,62900,11821,-77299,-86499,OK
621.250029,Arb-v2,Tick,2989,3089,-100,100,63500,62900,77595,859905,849905,OK
621.250029,BidAsk-v1,Tick,4182,4275,-93,83,63500,62900,54491,954509,316209,OK
621.250029,Master-v1,Tick,4351,4443,-92,92,63500,62900,11821,-77299,-86499,OK
621.501465,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
621.501465,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
621.501465,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
621.754539,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
621.754539,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
621.754539,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
622.001239,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
622.001239,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
622.001239,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
622.250043,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
622.250043,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
622.250043,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
622.500107,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
622.500107,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
622.500107,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
622.750263,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
622.750263,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
622.750263,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
623.000041,Arb-v2,Tick,2989,3089,-100,100,63500,63200,77595,859905,849905,OK
623.000041,BidAsk-v1,Tick,4182,4275,-93,83,63500,63200,54491,954509,313209,OK
623.000041,Master-v1,Tick,4351,4443,-92,92,63500,63200,11821,-77299,-86499,OK
623.250307,Arb-v2,Tick,2989,3089,-100,100,63500,63400,77595,859905,849905,OK
623.250307,BidAsk-v1,Tick,4182,4275,-93,83,63500,63400,54491,954509,311209,OK
623.250307,Master-v1,Tick,4351,4443,-92,92,63500,63400,11821,-77299,-86499,OK
623.500048,Arb-v2,Tick,2989,3089,-100,100,63500,63400,77595,859905,849905,OK
623.500048,BidAsk-v1,Tick,4182,4275,-93,83,63500,63400,54491,954509,311209,OK
623.500048,Master-v1,Tick,4351,4443,-92,92,63500,63400,11821,-77299,-86499,OK
623.750026,Arb-v2,Tick,2989,3089,-100,100,63500,63400,77595,859905,849905,OK
623.750026,BidAsk-v1,Tick,4182,4275,-93,83,63500,63400,54491,954509,311209,OK
623.750026,Master-v1,Tick,4351,4443,-92,92,63500,63400,11821,-77299,-86499,OK
624.000156,Arb-v2,Tick,2989,3089,-100,100,63500,63400,77595,859905,849905,OK
624.000156,BidAsk-v1,Tick,4182,4275,-93,83,63500,63400,54491,954509,311209,OK
624.000156,Master-v1,Tick,4351,4443,-92,92,63500,63400,11821,-77299,-86499,OK
624.250245,Arb-v2,Tick,2989,3089,-100,100,63500,63400,77595,859905,849905,OK
624.250245,BidAsk-v1,Tick,4182,4275,-93,83,63500,63400,54491,954509,311209,OK
624.250245,Master-v1,Tick,4351,4443,-92,92,63500,63400,11821,-77299,-86499,OK
624.500025,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
624.500025,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
624.500025,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
624.750041,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
624.750041,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
624.750041,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
625.003853,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
625.003853,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
625.003853,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
625.250236,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
625.250236,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
625.250236,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
625.506713,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
625.506713,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
625.506713,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
625.750032,Arb-v2,Tick,2989,3089,-100,100,63500,63500,77595,859905,859905,OK
625.750032,BidAsk-v1,Tick,4182,4275,-93,83,63500,63500,54491,954509,319509,OK
625.750032,Master-v1,Tick,4351,4443,-92,92,63500,63500,11821,-77299,-77299,OK
626.002545,Arb-v2,Tick,2989,3089,-100,100,63500,63100,77595,859905,849905,OK
626.002545,BidAsk-v1,Tick,4182,4275,-93,83,63500,63100,54491,954509,314209,OK
626.002545,Master-v1,Tick,4351,4443,-92,92,63500,63100,11821,-77299,-86499,OK
626.251958,Arb-v2,Tick,2989,3089,-100,100,63500,63100,77595,859905,849905,OK
626.251958,BidAsk-v1,Tick,4182,4275,-93,83,63500,63100,54491,954509,314209,OK
626.251958,Master-v1,Tick,4351,4443,-92,92,63500,63100,11821,-77299,-86499,OK
626.500081,Arb-v2,Tick,2989,3089,-100,100,63400,63200,77595,859905,849905,OK
626.500081,BidAsk-v1,Tick,4182,4275,-93,83,63400,63200,54491,954509,313209,OK
626.500081,Master-v1,Tick,4351,4443,-92,92,63400,63200,11821,-77299,-86499,OK
626.750077,Arb-v2,Tick,2989,3089,-100,100,63400,63200,77595,859905,849905,OK
626.750077,BidAsk-v1,Tick,4182,4275,-93,83,63400,63200,54491,954509,313209,OK
626.750077,Master-v1,Tick,4351,4443,-92,92,63400,63200,11821,-77299,-86499,OK
627.000855,Arb-v2,Tick,2989,3089,-100,100,63400,63200,77595,859905,849905,OK
627.000855,BidAsk-v1,Tick,4182,4275,-93,83,63400,63200,54491,954509,313209,OK
627.000855,Master-v1,Tick,4351,4443,-92,92,63400,63200,11821,-77299,-86499,OK
627.252572,Arb-v2,Tick,2989,3089,-100,100,63400,63200,77595,859905,849905,OK
627.252572,BidAsk-v1,Tick,4182,4275,-93,83,63400,63200,54491,954509,313209,OK
627.252572,Master-v1,Tick,4351,4443,-92,92,63400,63200,11821,-77299,-86499,OK
627.50231,Arb-v2,Tick,2989,3089,-100,100,63400,63100,77595,859905,849905,OK
627.50231,BidAsk-v1,Tick,4182,4275,-93,83,63400,63100,54491,954509,314209,OK
627.50231,Master-v1,Tick,4351,4443,-92,92,63400,63100,11821,-77299,-86499,OK
627.750599,Arb-v2,Tick,2989,3089,-100,100,63400,63100,77595,859905,849905,OK
627.750599,BidAsk-v1,Tick,4182,4275,-93,83,63400,63100,54491,954509,314209,OK
627.750599,Master-v1,Tick,4351,4443,-92,92,63400,63100,11821,-77299,-86499,OK
628.000869,Arb-v2,Tick,2989,3089,-100,100,63400,62900,77595,859905,849905,OK
628.000869,BidAsk-v1,Tick,4182,4275,-93,83,63400,62900,54491,954509,316209,OK
628.000869,Master-v1,Tick,4351,4443,-92,92,63400,62900,11821,-77299,-86499,OK
628.254272,Arb-v2,Tick,2989,3089,-100,100,63300,62900,77595,859905,849905,OK
628.254272,BidAsk-v1,Tick,4182,4275,-93,83,63300,62900,54491,954509,316209,OK
628.254272,Master-v1,Tick,4351,4443,-92,92,63300,62900,11821,-77299,-86499,OK
628.500056,Arb-v2,Tick,2989,3089,-100,100,63200,62900,77595,859905,849905,OK
628.500056,BidAsk-v1,Tick,4182,4275,-93,83,63200,62900,54491,954509,316209,OK
628.500056,Master-v1,Tick,4351,4443,-92,92,63200,62900,11821,-77299,-86499,OK
628.750223,Arb-v2,Tick,2989,3089,-100,100,63200,62900,77595,859905,849905,OK
628.750223,BidAsk-v1,Tick,4182,4275,-93,83,63200,62900,54491,954509,316209,OK
628.750223,Master-v1,Tick,4351,4443,-92,92,63200,62900,11821,-77299,-86499,OK
629.000055,Arb-v2,Tick,2989,3089,-100,100,63200,62900,77595,859905,849905,OK
629.000055,BidAsk-v1,Tick,4182,4275,-93,83,63200,62900,54491,954509,316209,OK
629.000055,Master-v1,Tick,4351,4443,-92,92,63200,62900,11821,-77299,-86499,OK
629.250497,Arb-v2,Tick,2989,3089,-100,100,63200,62900,77595,859905,849905,OK
629.250497,BidAsk-v1,Tick,4182,4275,-93,83,63200,62900,54491,954509,316209,OK
629.250497,Master-v1,Tick,4351,4443,-92,92,63200,62900,11821,-77299,-86499,OK
629.502238,Arb-v2,Tick,2989,3089,-100,100,63200,63500,77595,859905,869905,OK
629.502238,BidAsk-v1,Tick,4182,4275,-93,83,63200,63500,54491,954509,328809,OK
629.502238,Master-v1,Tick,4351,4443,-92,92,63200,63500,11821,-77299,-68099,OK
629.75265,Arb-v2,Tick,2989,3089,-100,100,63200,63600,77595,859905,869905,OK
629.75265,BidAsk-v1,Tick,4182,4275,-93,83,63200,63600,54491,954509,327809,OK
629.75265,Master-v1,Tick,4351,4443,-92,92,63200,63600,11821,-77299,-68099,OK
630.000368,Arb-v2,Tick,2989,3089,-100,100,63200,63600,77595,859905,869905,OK
630.000368,BidAsk-v1,Tick,4182,4275,-93,83,63200,63600,54491,954509,327809,OK
630.000368,Master-v1,Tick,4351,4443,-92,92,63200,63600,11821,-77299,-68099,OK
630.255969,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
630.255969,BidAsk-v1,Tick,4182,4275,-93,83,63200,63400,54491,954509,329809,OK
630.255969,Master-v1,Tick,4351,4443,-92,92,63200,63400,11821,-77299,-68099,OK
630.5022,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
630.5022,BidAsk-v1,Tick,4182,4275,-93,83,63200,63400,54491,954509,329809,OK
630.5022,Master-v1,Tick,4351,4443,-92,92,63200,63400,11821,-77299,-68099,OK
630.756291,Arb-v2,Tick,2989,3089,-100,100,64000,63400,77595,859905,849905,OK
630.756291,BidAsk-v1,Tick,4182,4275,-93,83,64000,63400,54491,954509,311209,OK
630.756291,Master-v1,Tick,4351,4443,-92,92,64000,63400,11821,-77299,-86499,OK
631.000234,Arb-v2,Tick,2989,3089,-100,100,64000,63400,77595,859905,849905,OK
631.000234,BidAsk-v1,Tick,4182,4275,-93,83,64000,63400,54491,954509,311209,OK
631.000234,Master-v1,Tick,4351,4443,-92,92,64000,63400,11821,-77299,-86499,OK
631.250907,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
631.250907,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
631.250907,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
631.500032,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
631.500032,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
631.500032,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
631.750089,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
631.750089,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
631.750089,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
632.001721,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
632.001721,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
632.001721,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
632.250537,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
632.250537,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
632.250537,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
632.5006,Arb-v2,Tick,2989,3089,-100,100,63200,63400,77595,859905,869905,OK
632.5006,BidAsk-v1,Tick,4192,4275,-83,83,63200,63400,54428,320572,328872,OK
632.5006,Master-v1,Tick,4361,4443,-82,92,63200,63400,11758,-711236,-69036,OK
632.75717,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
632.75717,BidAsk-v1,Tick,4192,4275,-83,83,63200,63000,54428,320572,312272,OK
632.75717,Master-v1,Tick,4361,4443,-82,92,63200,63000,11758,-711236,-89436,OK
633.000246,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
633.000246,BidAsk-v1,Tick,4192,4275,-83,83,63200,63000,54428,320572,312272,OK
633.000246,Master-v1,Tick,4361,4443,-82,92,63200,63000,11758,-711236,-89436,OK
633.251536,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
633.251536,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
633.251536,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
633.503532,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
633.503532,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
633.503532,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
633.750091,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
633.750091,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
633.750091,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
634.000037,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
634.000037,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
634.000037,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
634.250045,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
634.250045,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
634.250045,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
634.500045,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
634.500045,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
634.500045,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
634.750119,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
634.750119,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
634.750119,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
635.000031,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
635.000031,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
635.000031,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
635.255549,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
635.255549,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
635.255549,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
635.500644,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
635.500644,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
635.500644,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
635.750043,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
635.750043,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
635.750043,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
636.002542,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
636.002542,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
636.002542,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
636.250101,Arb-v2,Tick,2989,3089,-100,100,63200,63000,77595,859905,849905,OK
636.250101,BidAsk-v1,Tick,4192,4285,-93,83,63200,63000,54554,952446,313146,OK
636.250101,Master-v1,Tick,4361,4453,-92,92,63200,63000,11884,-79362,-88562,OK
636.504496,Arb-v2,Tick,2989,3089,-100,100,63200,62700,77595,859905,849905,OK
636.504496,BidAsk-v1,Tick,4192,4285,-93,83,63200,62700,54554,952446,316146,OK
636.504496,Master-v1,Tick,4361,4453,-92,92,63200,62700,11884,-79362,-88562,OK
636.750038,Arb-v2,Tick,2989,3089,-100,100,63200,62600,77595,859905,849905,OK
636.750038,BidAsk-v1,Tick,4192,4285,-93,83,63200,62600,54554,952446,317146,OK
636.750038,Master-v1,Tick,4361,4453,-92,92,63200,62600,11884,-79362,-88562,OK
637.000056,Arb-v2,Tick,2989,3089,-100,100,63100,62600,77595,859905,849905,OK
637.000056,BidAsk-v1,Tick,4192,4285,-93,83,63100,62600,54554,952446,317146,OK
637.000056,Master-v1,Tick,4361,4453,-92,92,63100,62600,11884,-79362,-88562,OK
637.251795,Arb-v2,Tick,2989,3089,-100,100,63100,62600,77595,859905,849905,OK
637.251795,BidAsk-v1,Tick,4192,4285,-93,83,63100,62600,54554,952446,317146,OK
637.251795,Master-v1,Tick,4361,4453,-92,92,63100,62600,11884,-79362,-88562,OK
637.500394,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
637.500394,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
637.500394,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
637.750051,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
637.750051,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
637.750051,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
638.000034,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
638.000034,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
638.000034,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
638.251022,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
638.251022,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
638.251022,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
638.500507,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
638.500507,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
638.500507,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
638.750025,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
638.750025,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
638.750025,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
639.000196,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
639.000196,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
639.000196,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
639.251047,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
639.251047,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
639.251047,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
639.50006,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
639.50006,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
639.50006,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
639.750137,Arb-v2,Tick,2989,3089,-100,100,63100,62800,77595,859905,849905,OK
639.750137,BidAsk-v1,Tick,4192,4285,-93,83,63100,62800,54554,952446,315146,OK
639.750137,Master-v1,Tick,4361,4453,-92,92,63100,62800,11884,-79362,-88562,OK
640.000034,Arb-v2,Tick,2989,3089,-100,100,63000,62800,77595,859905,849905,OK
640.000034,BidAsk-v1,Tick,4192,4285,-93,83,63000,62800,54554,952446,315146,OK
